Timestamp, TargetID, X_mm,Y_mm, IsConfirmedHuman

62588,1,324,306,446,-8,1

62677,0,968,1371,1678,0,1

62677,1,324,301,442,0,1

62766,0,980,1370,1684,0,1

62766,1,328,299,444,0,1

62855,0,991,1370,1691,0,1

62855,1,321,315,450,0,1

62944,0,1002,1369,1697,0,1

62944,1,317,310,443,0,1

63033,0,1013,1368,1702,0,1

63033,1,313,309,440,0,1

63122,0,1023,1368,1708,0,1

63122,1,306,317,441,0,1

63211,0,1033,1367,1713,0,1

63211,1,301,322,441,-8,1

63300,0,1042,1366,1718,0,1

63300,1,315,328,455,0,1

63389,0,1052,1366,1724,0,1

63389,1,320,328,458,0,1

63478,0,1060,1365,1728,0,1

63478,1,315,333,458,0,1

63567,0,1060,1365,1728,0,1

63567,1,312,332,456,0,1

63656,0,1060,1365,1728,0,1

63656,1,292,324,436,0,1

63745,0,1060,1365,1728,0,1

63745,1,285,311,422,0,1

63834,0,1060,1365,1728,0,1

63834,1,305,291,422,0,1

63923,0,1060,1365,1728,0,1

63923,1,309,301,431,8,1

64012,0,1060,1365,1728,0,1

64012,1,305,298,426,0,1

64101,0,1060,1365,1728,0,1

64101,1,307,297,427,0,1

64190,0,1060,1365,1728,0,1

64190,1,304,309,433,0,1

64279,0,1060,1365,1728,0,1

64279,1,304,313,436,0,1

64368,0,1060,1365,1728,0,1

64368,1,304,313,436,0,1

64457,0,1060,1365,1728,0,1

64457,1,301,314,435,0,1

64546,0,1060,1365,1728,0,1

64546,1,307,299,429,0,1

64635,0,1060,1365,1728,0,1

64635,1,308,296,427,0,1

64724,0,1060,1365,1728,0,1

64724,1,306,293,424,0,1

64813,0,1060,1365,1728,0,1

64813,1,318,293,432,8,1

64902,0,1060,1365,1728,0,1

